1004.3 	-2.22 	-0.92 	26.9 	90 	0.0 	0.0 	0.60 
1004.9 	-1.76 	4.25 	28.4 	87 	0.0 	0.0 	0.67 
1004.9 	-1.49 	3.60 	28.4 	88 	0.0 	0.0 	0.73 
1005.0 	-2.56 	6.19 	28.7 	85 	0.0 	0.0 	0.80 
1004.7 	-2.68 	6.47 	28.7 	86 	0.5 	0.0 	0.87 
1004.7 	-2.83 	6.84 	28.6 	87 	0.0 	0.0 	0.93 
1005.0 	-3.21 	7.76 	27.8 	83 	0.0 	0.0 	1.00 
1004.8 	-2.76 	6.65 	27.0 	87 	5.5 	0.0 	1.00 
1005.1 	-4.31 	4.31 	27.4 	83 	0.0 	0.0 	1.00 
1005.4 	-3.52 	8.50 	27.8 	84 	0.0 	0.0 	1.00 
1005.3 	-3.10 	7.48 	28.0 	81 	0.0 	5.6 	1.00 
1005.8 	-7.11 	2.95 	28.3 	81 	0.0 	77.8 	1.00 
1006.1 	-5.16 	5.16 	28.9 	81 	0.0 	241.7 	1.00 
1006.2 	-6.29 	6.29 	29.6 	80 	0.0 	386.1 	0.93 
1006.3 	-6.01 	6.01 	30.7 	76 	0.0 	736.1 	0.87 
1006.5 	-6.01 	6.01 	30.6 	78 	0.0 	733.3 	0.80 
1006.1 	-6.01 	6.01 	31.5 	74 	0.0 	844.4 	0.73 
1006.1 	-6.36 	6.36 	31.2 	70 	0.0 	880.6 	0.67 
1005.9 	-5.66 	5.66 	32.0 	71 	0.0 	836.1 	0.60 
1006.3 	-2.98 	7.21 	30.8 	74 	0.0 	544.4 	0.73 
1006.4 	-3.02 	7.30 	30.4 	75 	0.0 	333.3 	0.87 
1006.6 	-2.98 	7.21 	30.1 	74 	0.0 	286.1 	1.00 
1007.1 	-3.25 	7.85 	29.6 	79 	0.0 	63.9 	1.00 
1007.5 	-5.64 	2.33 	28.8 	86 	0.0 	2.8 	1.00 
1008.3 	-5.30 	5.30 	29.3 	82 	0.0 	0.0 	1.00 
1008.5 	-5.23 	5.23 	29.3 	83 	0.0 	0.0 	1.00 
1008.5 	-4.38 	4.38 	29.0 	83 	0.0 	0.0 	1.00 
1008.6 	-5.02 	5.02 	29.1 	85 	0.0 	0.0 	1.00 
1008.7 	-5.23 	5.23 	28.4 	85 	0.0 	0.0 	1.00 
1008.3 	-5.44 	5.44 	28.7 	82 	0.0 	0.0 	1.00 
1008.6 	-3.75 	3.75 	27.4 	89 	18.5 	0.0 	1.00 
1008.2 	-1.30 	3.14 	27.1 	89 	0.5 	0.0 	1.00 
1008.2 	-4.74 	4.74 	27.9 	87 	2.5 	0.0 	1.00 
1008.8 	-5.08 	2.10 	26.7 	92 	2.0 	0.0 	1.00 
1009.2 	-5.59 	5.59 	28.0 	82 	0.0 	30.6 	1.00 
1009.6 	-5.66 	5.66 	28.5 	80 	0.0 	194.4 	1.00 
1009.9 	-7.14 	7.14 	29.2 	76 	0.0 	336.1 	1.00 
1010.3 	-7.14 	7.14 	29.9 	73 	0.0 	555.6 	1.00 
1010.8 	-3.90 	9.42 	30.3 	72 	0.0 	738.9 	1.00 
1010.5 	-5.66 	5.66 	30.9 	72 	0.0 	866.7 	1.00 
1010.4 	-4.60 	4.60 	31.2 	71 	0.0 	938.9 	0.87 
1010.1 	-5.02 	5.02 	31.6 	69 	0.0 	894.4 	0.73 
1010.0 	-4.95 	4.95 	31.3 	71 	0.0 	769.4 	0.60 
1010.0 	-4.53 	4.53 	30.8 	71 	0.0 	602.8 	0.53 
1010.0 	-3.68 	3.68 	30.6 	74 	0.0 	488.9 	0.47 
1010.2 	-4.31 	4.31 	30.1 	75 	0.0 	238.9 	0.40 
1010.5 	-5.09 	5.09 	29.5 	76 	0.0 	44.4 	0.50 
1011.0 	-5.94 	5.94 	29.4 	75 	0.0 	0.0 	0.60 
1011.8 	-4.88 	4.88 	29.4 	76 	0.0 	0.0 	0.70 
1012.4 	-5.87 	5.87 	28.3 	81 	0.5 	0.0 	0.72 
1012.6 	-4.17 	4.17 	28.8 	81 	0.0 	0.0 	0.73 
1012.5 	-5.36 	2.22 	28.5 	82 	0.5 	0.0 	0.75 
1012.0 	-5.17 	2.14 	28.5 	81 	0.0 	0.0 	0.77 
1011.2 	-6.20 	0.00 	28.4 	82 	0.0 	0.0 	0.78 
1010.6 	-6.80 	0.00 	28.4 	81 	0.0 	0.0 	0.80 
1010.2 	-5.70 	0.00 	28.3 	81 	0.0 	0.0 	0.73 
1010.3 	-5.70 	0.00 	28.1 	80 	0.0 	0.0 	0.67 
1010.5 	-6.50 	0.00 	28.2 	81 	0.0 	0.0 	0.60 
1010.6 	-4.80 	0.00 	28.5 	79 	0.0 	30.6 	0.47 
1010.7 	-6.40 	0.00 	29.2 	76 	0.0 	180.6 	0.33 
1011.1 	-6.37 	2.64 	30.3 	70 	0.0 	422.2 	0.20 
1011.4 	-6.84 	2.83 	30.9 	67 	0.0 	608.3 	0.37 
1011.0 	-7.00 	0.00 	30.7 	69 	0.0 	688.9 	0.53 
